#Table1
g,i,r,z
17.80146,16.1664,16.70336,0.09638226
18.73083,17.46984,17.86647,0.09642911
17.06585,15.79229,16.21686,0.09644382
16.94076,15.4877,15.92334,0.09644508
18.07846,16.68413,17.12338,0.09643964
18.6303,17.26438,17.68956,0.0964428
16.33264,15.05648,15.47328,0.096408
18.17875,17.36952,17.6832,0.09633878
18.11192,17.39992,17.67241,0.09634136
17.89057,16.91878,17.25544,0.09640788
17.88659,16.47524,16.91081,0.0963774
18.52328,17.36277,17.71751,0.09633341
18.24831,17.47605,17.79664,0.09635639
18.48623,16.98355,17.47009,0.09648637
18.69564,17.92961,18.2982,0.09648285
17.23112,15.80453,16.24048,0.0964714
19.80656,18.5752,19.02676,0.096484
18.4293,16.95418,17.49378,0.09654108
19.57821,18.67551,19.00362,0.0963556
18.68397,17.77406,18.1377,0.09638242
17.66363,16.92334,17.22839,0.09653336
19.42627,18.05463,18.51965,0.09653156
18.7469,17.65443,18.05765,0.0964212
17.88548,17.09245,17.48874,0.09645884
18.80581,17.45016,17.85992,0.09638553
19.19279,17.8931,18.36686,0.0965415
18.50204,17.41515,17.82998,0.09649106
18.85988,18.26846,18.56854,0.09652081
18.54649,17.11865,17.62747,0.09652378
17.79534,16.32565,16.76618,0.09633139
18.27662,16.89976,17.32339,0.09653514
18.48252,16.9659,17.46086,0.09639747
17.70681,15.91811,16.48869,0.09647202
19.10954,17.56278,18.01799,0.09641516
18.56927,17.05061,17.52819,0.09644601
17.13327,16.00378,16.41092,0.09646401
18.49842,16.98911,17.43648,0.09638117
17.8925,16.4511,16.9217,0.09636769
18.02624,16.93219,17.30352,0.09647726
18.36721,17.08732,17.56009,0.09648248
18.40278,17.35178,17.75073,0.09647313
17.43209,15.98046,16.41349,0.09640713
17.97362,16.78021,17.25188,0.0965358
20.25006,19.16308,19.52596,0.09648526
16.95844,16.20874,16.55781,0.09634149
18.26497,16.86058,17.32764,0.09647001
18.23356,17.25137,17.60644,0.09636232
18.42343,17.49183,17.88622,0.09638157
21.24349,20.61576,21.11617,0.09644377
18.30734,17.04567,17.44374,0.09650289
18.14602,17.12457,17.51258,0.09645113
18.50739,17.36157,17.77544,0.09645467
18.17392,17.22674,17.63606,0.09639284
17.65234,16.34849,16.7781,0.09652558
17.87152,17.00293,17.34386,0.09642862
17.33255,15.91341,16.36498,0.0963693
16.82991,15.98318,16.31833,0.09645664
18.00147,16.74782,17.16655,0.09643729
17.7373,16.59547,16.99121,0.09650774
17.53999,16.06552,16.52665,0.09639055
18.51866,17.26443,17.7235,0.09652793
18.29823,17.07281,17.51715,0.09638932
17.20467,16.07485,16.4694,0.09633888
17.3917,15.88277,16.40843,0.09653741
17.67373,16.27641,16.71634,0.09635656
17.50401,16.0928,16.53052,0.0965055
17.39806,16.22536,16.5979,0.09636707
17.96658,16.55127,17.00505,0.09635105
17.98111,17.06819,17.39221,0.09637865
17.87839,16.97757,17.35343,0.09648665
21.88672,21.0864,21.37782,0.09640867
17.79596,16.29965,16.76775,0.09640115
18.26181,16.80214,17.36667,0.09649411
18.31077,16.99074,17.45501,0.09633449
17.43527,16.59724,16.94226,0.09641341
17.8799,17.03271,17.36707,0.09639668
18.76228,17.40825,17.88369,0.09645876
17.23663,15.83815,16.25899,0.09635606
17.48668,16.01916,16.4732,0.09637733
17.35064,15.97924,16.39158,0.09648336
17.41195,15.99724,16.42345,0.09643918
18.72518,17.39155,17.7758,0.0964359
17.36672,16.3518,16.73491,0.09639371
17.66401,16.84861,17.16119,0.09649702
18.45872,17.09226,17.63435,0.09638181
18.15466,17.0476,17.43208,0.09649263
18.42477,16.92437,17.4535,0.09639543
18.48948,17.1922,17.58747,0.09648157
18.39122,17.06884,17.55342,0.09634899
18.0241,16.7227,17.15572,0.09652208
17.34311,15.8076,16.28564,0.09646114
17.76959,16.24038,16.73107,0.09637783
18.0976,16.64269,17.08372,0.0964177
17.82295,16.71798,17.10758,0.0963623
17.35843,15.86353,16.3224,0.09649751
17.85369,16.36848,16.86085,0.09641463
17.00633,15.63474,16.07027,0.09650626
18.31633,17.3189,17.6696,0.09652907
17.49472,16.09409,16.52512,0.09644456
17.74324,16.51847,16.90055,0.09651615
18.16146,17.16401,17.50316,0.09634386
17.68748,16.35699,16.77047,0.09638008
17.74503,16.26348,16.73836,0.09640078
18.41622,17.07991,17.60205,0.09654004
18.47227,17.21014,17.65749,0.09652127
18.36802,17.44947,17.75279,0.09637212
17.56993,16.13536,16.57163,0.09645759
18.53601,17.21013,17.61059,0.09635203
18.25432,16.90192,17.34729,0.09635293
18.52628,17.19932,17.59393,0.09635187
16.49996,15.04507,15.50244,0.09644904
17.39646,16.27615,16.67083,0.09642803
17.95109,17.00298,17.34531,0.09647257
17.45373,16.3968,16.74024,0.09647281
18.34397,17.49543,17.80882,0.09649646
18.48583,17.3719,17.79644,0.09634577
18.14213,17.04724,17.4586,0.09634117
18.41314,17.41131,17.79429,0.09647951
16.08258,14.58074,15.03006,0.09648586
17.85308,17.137,17.43914,0.09634172
18.31704,16.85673,17.30782,0.09648191
16.53009,15.06317,15.52394,0.09650805
18.44398,16.92188,17.40215,0.09646491
18.23996,17.04502,17.46628,0.09651317
18.05649,16.66305,17.11177,0.09640113
18.62528,17.29783,17.7008,0.096377
18.05621,16.5388,17.05304,0.09648906
18.03425,17.06731,17.41261,0.09647255
18.27587,17.11833,17.52516,0.09652437
18.25612,16.88157,17.31848,0.09641714
18.2124,16.62036,17.16089,0.0964753
17.72156,16.38595,16.81871,0.0963308
18.07533,16.86643,17.24634,0.09653227
18.26111,17.62602,17.91532,0.09633889
17.12148,16.00574,16.40279,0.09634699
18.32686,17.35462,17.70414,0.0964052
17.25392,15.95798,16.38878,0.09651106
18.83565,17.32596,17.78723,0.09640291
18.2056,16.88082,17.31931,0.09633005
18.70048,17.24611,17.70671,0.09631584
18.08947,16.91574,17.32077,0.09635684
18.68099,17.30376,17.70402,0.09642341
17.91101,16.57768,16.99441,0.09635905
17.77884,16.37194,16.84489,0.09643344
17.72986,16.91566,17.20895,0.09649195
17.0859,15.70931,16.21245,0.09636335
18.41117,17.29034,17.66742,0.09633289
18.74881,17.34378,17.8352,0.09641317
17.02009,15.68376,16.11809,0.09646067
17.71854,16.28362,16.73861,0.09633116
17.83868,16.32609,16.81052,0.09920041
17.31053,15.99629,16.41108,0.09902103
17.96973,16.63078,17.11122,0.09925463
18.2087,16.84169,17.24021,0.09903233
18.33326,16.94985,17.40588,0.09921234
18.54369,17.20994,17.60479,0.09911039
18.00363,16.61096,17.02646,0.09914199
18.50496,17.10458,17.52446,0.09909553
17.37801,16.02032,16.42758,0.09906225
18.05236,16.55242,17.04931,0.09922829
18.14516,16.95034,17.35787,0.09916437
19.73074,18.61518,19.03898,0.09913424
16.90771,15.8362,16.22063,0.09920172
17.45045,16.22087,16.60322,0.09914135
17.5108,16.43824,16.82699,0.0991807
21.78174,22.30055,22.78246,0.09903779
18.1915,17.41885,17.67933,0.09906656
18.16714,17.19397,17.54921,0.09913237
17.89939,16.9676,17.37513,0.09922633
18.40379,17.06582,17.49987,0.09916927
16.80132,15.51164,15.94945,0.09918378
18.41947,17.08609,17.49846,0.09922171
18.64952,17.41374,17.85146,0.09922989
17.92224,16.5438,16.95603,0.09916136
18.55971,17.19116,17.68304,0.09917638
18.01667,17.2116,17.53265,0.09926008
18.67851,17.30586,17.70811,0.09910612
18.4262,17.15581,17.53729,0.09910244
21.2564,20.68382,20.93799,0.09909715
17.87219,16.50167,16.91517,0.09919468
18.51108,17.12072,17.58787,0.09902582
18.00569,16.57317,17.01634,0.09910803
17.85889,17.20904,17.49848,0.09922888
17.90518,16.66843,17.10058,0.09918968
17.32046,15.96234,16.36404,0.0991036
18.6029,17.29162,17.76049,0.09926363
17.11394,16.10909,16.52031,0.0992048
16.26321,14.72836,15.16564,0.09917997
18.61568,17.17727,17.62105,0.09904764
18.51107,17.01998,17.4639,0.09907622
17.76281,16.83241,17.17875,0.09920235
18.13305,17.44116,17.74429,0.09913717
17.8521,15.67203,16.08954,0.09924456
17.73326,16.47024,16.90034,0.09913378
17.43157,16.06627,16.58095,0.09909537
18.56446,17.03374,17.52366,0.09925258
17.41411,16.43864,16.80976,0.0990433
18.4613,17.05419,17.50549,0.09917467
17.65909,16.57733,16.99812,0.09910978
17.50183,16.18123,16.59435,0.09907615
18.39451,17.66798,17.97387,0.09901763
16.66654,15.13481,15.59318,0.09905543
17.18396,16.26065,16.59844,0.09921805
18.6725,17.31167,17.69633,0.09919085
17.5522,16.13803,16.57528,0.09908567
17.98838,16.53348,16.98975,0.09908413
17.43494,16.30356,16.68616,0.09914397
17.5657,16.49004,16.88347,0.09908003
17.51924,16.04471,16.50815,0.09925411
21.38251,20.98402,21.09264,0.09907795
18.82336,17.21041,17.71331,0.09915125
17.3596,15.98709,16.37819,0.09911036
17.60364,16.14374,16.56687,0.09916634
18.65421,17.36323,17.82226,0.09903895
17.74781,16.84102,17.24397,0.09901986
18.67412,17.34982,17.74354,0.09906989
18.2239,17.31377,17.6486,0.09909566
20.16846,19.70037,19.90268,0.09911831
19.25988,18.36914,18.7108,0.09907512
17.57614,16.16877,16.59785,0.09904468
19.17966,18.42659,18.75223,0.09911031
19.38761,18.61962,18.89847,0.09916373
18.77482,17.65805,18.03134,0.09913092
17.29593,15.85277,16.27072,0.09904832
18.41228,17.66137,17.96331,0.09905635
17.00984,15.63229,16.11519,0.09926664
19.27906,18.20343,18.65442,0.09903727
18.01554,17.06911,17.40077,0.09923787
18.27038,17.34335,17.68754,0.09923062
17.65551,16.27872,16.75381,0.09913626
18.15486,16.84826,17.33397,0.09922531
17.57784,16.35662,16.7947,0.09914079
18.58374,17.88608,18.19511,0.09921879
17.74041,16.27264,16.72342,0.09915169
17.33662,15.90531,16.35205,0.0990876
18.48401,17.34419,17.71799,0.09924448
17.45427,16.09135,16.51231,0.0991185
17.86812,16.29773,16.80189,0.09915398
18.12524,16.77271,17.24133,0.09904869
17.61498,16.56743,16.99587,0.09917831
18.01797,16.83056,17.29007,0.09918949
18.37911,17.37104,17.81639,0.09924368
18.77197,17.55639,17.989,0.09920903
18.0684,16.82097,17.23133,0.09918027
18.17226,17.00609,17.40277,0.0991597
18.09137,17.1595,17.51369,0.09922695
18.81842,17.1603,17.69555,0.09912564
18.473,16.83067,17.37174,0.09905399
19.05798,17.44559,17.96776,0.09917913
17.6776,16.37299,16.93166,0.09925363
19.11884,17.69768,18.18193,0.09906798
17.08365,15.67785,16.11175,0.09904743
18.23825,16.7541,17.22456,0.09905306
17.5775,16.66728,17.00131,0.09904472
18.5229,16.97278,17.51615,0.09916846
18.07779,17.1216,17.50072,0.0992505
16.36534,14.95224,15.40085,0.09923228
18.12857,16.69238,17.1089,0.09912963
18.08956,17.00949,17.39698,0.09902596
18.44948,17.11081,17.54628,0.09918098
19.12806,17.67813,18.06574,0.09924445
17.67978,16.83399,17.15398,0.09923612
17.87693,17.06605,17.35103,0.09907601
16.91899,15.48884,15.9196,0.09907809
18.06706,16.63316,17.06761,0.09926683
17.1177,15.73731,16.16416,0.09926151
17.45084,16.04264,16.49074,0.09912139
16.63758,15.17449,15.62062,0.09924388
18.38907,17.01517,17.41896,0.09924401
17.73405,16.31061,16.72106,0.09918736
18.2859,17.27984,17.65818,0.09904449
17.74317,16.57778,16.98806,0.09922223
17.52842,16.02902,16.53318,0.09903661
17.28326,16.15008,16.5861,0.09916328
17.70146,16.14615,16.67883,0.09921305
18.17735,17.46463,17.76554,0.09925691
18.04665,16.55284,17.04016,0.09919691
16.33521,15.0823,15.4761,0.09917296
18.13631,16.76381,17.19437,0.09925198
17.20917,16.27725,16.63545,0.09908608
18.53271,17.26941,17.68101,0.09912903
18.07633,16.59988,17.08352,0.0991298
18.28006,17.08628,17.48548,0.0991262
21.46652,22.29046,22.39101,0.09915777
18.12427,16.76348,17.20396,0.09924764
17.60267,16.21917,16.65116,0.09904562
18.3714,17.40565,17.7412,0.09916969
17.90598,16.8681,17.27813,0.09904513
18.39079,16.9186,17.40849,0.09916559
19.31188,18.74879,19.43888,0.09914216
18.1965,16.72249,17.16854,0.09915196
17.03913,15.5901,16.03871,0.09919717
16.82616,15.49305,15.91773,0.0991862
16.34138,14.91323,15.3555,0.09920573
18.14257,16.89464,17.26245,0.09916747
17.18341,15.7742,16.18372,0.09917583
17.48026,16.15025,16.56172,0.09908311
17.5508,16.13558,16.56808,0.09916659
17.58855,16.29888,16.7327,0.09905577
18.32671,17.00829,17.41303,0.0991785
17.65228,16.69295,17.02449,0.0992569
18.29881,16.82376,17.28048,0.09902012
17.33084,16.203,16.59482,0.09910494
17.52739,16.16382,16.64235,0.09925428
18.22631,17.30819,17.64825,0.09922877
18.32448,17.08778,17.4465,0.09911731
18.52566,17.40386,17.75417,0.09911425
17.84061,16.49593,16.96346,0.09907734
18.16191,17.28436,17.61674,0.09919027
17.3353,15.86324,16.30946,0.09923092
18.34602,16.72069,17.27568,0.09904026
17.34781,16.48093,16.87263,0.09910686
17.7292,16.74336,17.13828,0.09923092
16.54124,15.27551,15.6932,0.09906232
18.21984,17.27068,17.61036,0.09903683
17.33652,16.2957,16.68496,0.09901768
17.7157,16.32778,16.75838,0.09911451
17.22173,15.76202,16.19894,0.09922552
16.98126,15.68596,16.13552,0.09902523
17.52498,16.0248,16.49366,0.09915671
18.2092,17.17592,17.72534,0.09921512
18.70062,17.31791,17.72657,0.09909093
17.47321,16.53252,16.8807,0.09918373
17.41329,16.04165,16.44702,0.09919147
17.08982,16.00465,16.40964,0.0991472
18.00101,17.23804,17.59188,0.09914978
18.18935,17.27004,17.62185,0.09911709
18.33578,16.9796,17.38898,0.09921885
18.41956,17.09163,17.49506,0.09913567
18.62835,17.31505,17.73329,0.09918145
16.96256,15.77419,16.268,0.09917214
17.64949,17.24223,17.52257,0.09924573
18.5027,17.07508,17.4973,0.09924329
17.95085,16.88704,17.28684,0.09921985
18.08807,16.59949,17.06979,0.0992213
18.37457,16.85711,17.37575,0.09911714
17.65441,16.33816,16.73663,0.09918923
16.19401,14.73971,15.19096,0.09919074
18.02497,17.26298,17.57785,0.09917705
18.72008,17.34573,17.76034,0.09917632
17.74455,16.69378,17.07918,0.09921603
18.01328,16.58348,17.02803,0.09909382
19.01643,17.47557,17.92288,0.09902716
18.58109,17.15483,17.58969,0.09925056
18.53609,17.03845,17.49822,0.09918705
18.72734,17.52719,17.96374,0.09914128
18.11867,17.53269,17.85767,0.09903028
17.57781,16.27339,16.64977,0.09914467
20.59165,19.7483,20.02952,0.0990718
16.97499,15.88712,16.28931,0.09919485
17.66051,16.82355,17.18569,0.09924176
17.94819,17.42755,17.75926,0.09915613
18.27225,17.16805,17.58437,0.09911898
18.28664,16.97331,17.39488,0.09910957
17.98631,17.14046,17.44911,0.09011479
17.25433,16.21589,16.55568,0.09009433
17.84611,16.65403,17.09187,0.09013779
17.43104,16.87849,17.14418,0.09004036
17.88561,16.55512,16.97054,0.09001823
18.0571,17.14166,17.51907,0.0902125
18.38713,17.50939,17.83464,0.09014746
18.19541,17.3332,17.68839,0.09007677
17.09967,15.65616,16.1101,0.090004
17.10558,15.62739,16.0871,0.09022992
17.66494,16.32248,16.74542,0.09002301
18.5842,17.3124,17.70722,0.09015111
17.47161,15.90828,16.42188,0.09007242
16.91907,15.84798,16.23696,0.09006672
18.13185,16.86264,17.28686,0.09005884
17.04322,16.13206,16.52166,0.09009872
17.4903,16.51246,16.87842,0.0900066
17.32525,16.62125,16.94823,0.09000982
17.45882,16.04149,16.47812,0.09017089
17.91835,16.65266,17.10913,0.09013823
17.92895,17.07889,17.40581,0.09001444
18.60931,17.16314,17.6584,0.09016529
18.89972,18.09378,18.46268,0.09016989
16.60712,15.52132,15.91531,0.09007889
18.23575,16.8628,17.28358,0.09007761
18.03915,16.75996,17.15728,0.09000359
18.21237,16.81679,17.27472,0.09022165
17.914,16.64076,17.03836,0.09019481
17.6811,16.62527,16.98988,0.0901843
16.58617,15.24597,15.64139,0.09005927
17.88159,16.97869,17.31145,0.09012368
18.78832,17.35586,17.78674,0.09005851
17.77143,16.42218,16.80485,0.09006957
18.52966,17.11003,17.60501,0.09017202
21.15776,20.80239,21.01966,0.09015565
18.15569,17.2324,17.62609,0.09005008
18.06877,16.718,17.15508,0.09003887
17.55277,16.17032,16.58866,0.09013134
17.72097,16.57978,16.98472,0.09002466
18.04242,17.36169,17.67632,0.09017947
17.4442,16.32416,16.7351,0.09000544
16.99568,15.63659,16.04807,0.09013508
18.22868,16.90699,17.34768,0.09014848
16.73255,15.4882,15.93171,0.09015542
17.66631,16.28661,16.69801,0.09005077
17.50003,16.72352,17.1056,0.09003706
18.17297,17.15123,17.54055,0.09019297
18.56155,16.84467,17.43553,0.09022977
18.12124,16.62509,17.07685,0.09017077
18.34656,17.08242,17.47314,0.09015931
18.78114,17.39319,17.81446,0.090209
17.33573,16.21933,16.5941,0.09007804
17.44179,16.08482,16.51125,0.09002637
16.73019,15.26085,15.68984,0.09013905
18.13695,17.69443,18.11155,0.09007961
18.36058,17.15162,17.54528,0.0900716
18.16733,16.83742,17.28905,0.09017649
18.23904,16.77395,17.33599,0.09010641
18.11522,16.80152,17.27114,0.0901412
18.12721,17.15972,17.55593,0.09006838
18.03731,16.64716,17.0778,0.09004945
17.89195,16.49394,16.92513,0.0902274
17.01256,15.78322,16.20395,0.09015784
18.32618,17.3131,17.69127,0.09005448
18.10062,17.42728,17.71997,0.09021423
16.41165,14.9765,15.42901,0.09008988
18.61115,17.29802,17.73619,0.09023034
18.26207,17.26256,17.6169,0.09014682
17.7289,16.7481,17.15189,0.0901179
18.00819,16.97413,17.36106,0.09017824
16.87664,15.77137,16.14947,0.09004407
17.86091,16.90101,17.2424,0.09005839
17.77457,16.94552,17.26922,0.09020376
18.6033,17.19711,17.66271,0.09000948
17.38028,15.93596,16.37687,0.09004497
18.3079,16.95187,17.45452,0.0900846
17.75702,16.30202,16.75254,0.09010056
17.02743,15.61524,16.04369,0.09000984
18.22626,16.92962,17.27147,0.09007595
18.27355,16.93104,17.36231,0.09015324
18.61954,17.228,17.66331,0.09014273
17.54146,16.21486,16.65462,0.09004688
18.44318,17.07392,17.52747,0.09007789
17.81458,16.4628,16.87804,0.09001327
17.30849,16.09912,16.48952,0.0900408
18.82607,17.94168,18.29437,0.09014855
17.52704,16.17462,16.59715,0.09012957
18.30417,17.54861,17.87593,0.09003268
17.37904,16.44942,16.83043,0.09014327
18.01405,17.08693,17.42878,0.09020906
17.57163,16.14881,16.59411,0.09006705
18.55549,17.26448,17.6585,0.09004412
18.28629,16.79947,17.41251,0.09007594
17.7686,16.88427,17.20941,0.0900877
18.03314,16.77162,17.20055,0.09005974
17.87943,17.19395,17.50256,0.09014136
17.57528,16.51496,16.83317,0.0900213
17.80705,16.41031,16.89233,0.09002019
17.9169,16.55725,16.97453,0.0900857
17.56337,16.52448,16.92997,0.09001466
18.13111,17.2224,17.52815,0.0900606
17.29907,16.02794,16.45235,0.0902243
18.30923,16.95859,17.35706,0.09009504
17.36793,15.94297,16.38703,0.09000777
18.27931,16.89408,17.31408,0.09003487
16.76723,15.44798,15.88101,0.09012524
17.21657,15.75203,16.2082,0.09004705
17.49225,16.78116,17.06172,0.09008268
17.37957,16.32815,16.73869,0.09015248
16.94927,15.68414,16.06579,0.09011458
17.80379,16.5467,17.00067,0.09014465
18.64515,17.25818,17.80172,0.09009783
17.29376,15.82397,16.21695,0.09003509
18.0661,16.60427,17.05111,0.09010455
18.29087,17.01431,17.43109,0.09017453
17.99233,16.76215,17.17424,0.09004725
18.4059,17.28279,17.65147,0.09019605
16.75365,15.60383,15.9964,0.09001129
18.01844,17.43961,17.79759,0.09007178
18.21787,17.82825,18.0675,0.09016965
17.41839,16.39697,16.79077,0.09012335
17.51409,16.23633,16.67017,0.09001713
17.62223,16.62194,17.0075,0.0900608
17.50705,16.42415,16.82493,0.09022634
18.4458,17.34883,17.76883,0.09016632
17.56398,16.18465,16.64256,0.09007181
18.40063,17.01734,17.44596,0.09005415
18.0694,16.79476,17.2098,0.0900486
17.3546,16.01803,16.4996,0.09014603
17.96338,17.15963,17.51544,0.09003425
17.58483,16.77665,17.10661,0.09018762
17.62818,16.26818,16.77571,0.0900088
18.27825,16.97016,17.36823,0.09006735
17.91272,16.60322,17.00317,0.09013896
17.89279,17.174,17.45122,0.09003767
18.27415,17.22499,17.63434,0.09020607
18.0486,17.24814,17.55329,0.0901202
17.89585,16.76684,17.23364,0.09021629
18.45213,17.40062,17.75845,0.09003047
18.18119,17.24617,17.60159,0.09023215
17.13129,15.83325,16.23056,0.0901211
17.70677,16.54761,16.92995,0.0902096
17.69709,16.65982,17.03952,0.09001981
17.5171,16.75431,17.11625,0.0900623
17.9565,16.72909,17.17271,0.09015211
18.49949,17.10205,17.59249,0.09008511
17.74848,16.51636,16.92399,0.09019169
18.68056,17.37535,17.78961,0.09011076
17.80192,16.4845,16.89016,0.09016577
15.9677,14.59763,15.02555,0.09002042
17.28644,16.2833,16.64985,0.09013385
17.85387,16.98658,17.30081,0.09006283
18.30378,17.33521,17.7652,0.09014203
17.84119,16.97707,17.32213,0.09002297
17.13889,15.69286,16.19813,0.09010144
18.49471,17.45529,17.89278,0.09013299
17.42863,16.07585,16.52279,0.09014327
17.96506,16.96919,17.33348,0.09014209
18.31499,17.48435,17.76745,0.09008735
18.22571,17.50527,17.79288,0.09006294
18.7531,17.38935,17.81539,0.09022954
18.27606,17.18011,17.57541,0.09016982
16.6151,15.28408,15.6859,0.09005479
17.37932,15.93265,16.36753,0.09000877
17.0641,15.645,16.11771,0.09002404
17.81197,16.51538,16.95952,0.0900456
17.8995,16.55231,16.97839,0.09014123
17.97188,16.68968,17.13817,0.09005102
17.78604,16.67394,17.0687,0.0901562
17.80352,16.43297,16.85668,0.09012276
18.08776,17.3296,17.66349,0.09012525
18.42303,17.36029,17.78053,0.09019154
17.52437,16.1138,16.55094,0.09008715
17.94852,17.16777,17.51019,0.09001773
17.85834,17.06846,17.37699,0.09012937
17.25086,15.89275,16.30887,0.09000228
21.56491,19.99399,20.82356,0.09005843
18.12642,17.138,17.50546,0.09004702
17.82549,16.5368,16.99902,0.09009802
